Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
作曲者,1803,,,,1869,,,,,ベルリオーズ,,,,,,
作曲者,1791,,,,1857,,,,,ツェルニー,,,,,,
作曲者,1782,,,,1840,,,,,ニコロ・パガニーニ,,,,,,
作曲者,1811,,,,1886,,,,,フランツ・リスト,,,,,,
作曲者,1813,,,,1901,,,,,ヴェルディ,,,,,,
作曲者,1834,,,,1861,,,,,バダジェフスカ,,,,,,
作曲者,1833,,,,1897,,,,,ブラームス,,,,,,
作曲者,1813,,,,1883,,,,,ワーグナー,,,,,,
作曲者,,,,,,,,,,,,,,,,
作曲者,,,,,,,,,,,,,,,,
作曲者,,,,,,,,,,,,,,,,
作曲者,,,,,,,,,,,,,,,,
芸術,1144,,,,,,,,,サン・ドニ教会＠パリ,最初期のゴシック建築,,,,,
芸術,1452,,,,1512,,,,,レオナルド・ダ・ヴィンチ,,,,,,
芸術,1483,,,,1520,,,,,ラファエロ,サン・ピエトロ聖堂壁画＠バチカン,,,,,
芸術,1475,,,,1564,,,,,ミケランジェロ,,,,,,
芸術,1557,,,,1640,,,,,ルーベンス,カトリック代表、ベルギー,,,,,
芸術,1606,,,,1669,,,,,レンブラント,プロテスタント代表、オランダ,,,,,
芸術,1632,,,,1675,,,,,フェルメール,プロテスタント代表、オランダ,,,,,
芸術,1689,,,,1755,,,,,（モンテスキュー）,三権分立,,,,,
芸術,1724,,,,1804,,,,,（カント）,批判哲学,,,,,
芸術,1770,,,,1831,,,,,（ヘーゲル）,哲学。「歴史」の概念。,,,,,
芸術,1818,,,,1883,,,,,（マルクス）,マルクス経済学,,,,,
芸術,1809,,,,1882,,,,,（ダーウィン）,,,,,,
芸術,,,,,,,,,,,,,,,,
芸術,,,,,,,,,,,,,,,,
芸術,,,,,,,,,,,,,,,,
芸術,,,,,,,,,,,,,,,,
