Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
2012-2013,2013,2,28,,2013,3,2,,,世界ジュニア選手権【7位】,"ショート　61.66(7位)
<br>フリー　125.42(6位)
<br>総合　187.08(7位)
<br>田中刑事の補欠として出場
<br>イタリアでのニックネームは「ピッコリーノ」",https://shomaunobio.tumblr.com/tagged/ShomaWorldJr2013,https://78.media.tumblr.com/d79727e6ec367be23b89130a01ff2c7c/tumblr_p7dvrn5MZU1xq2gceo1_500.jpg,,,
2013-2014,2013,8,27,,2013,9,1,,,ジュニアグランプリシリーズリガ杯【3位】,"ショート　58.22(6位)
<br>フリー　117.59(3位)
<br>総合　175.81(3位)",https://shomaunobio.tumblr.com/tagged/JapanNationals2013,,,,
2013-2014,2013,10,9,,2013,10,13,,,ジュニアグランプリシリーズタリン杯【4位】,"ショート　67.09(3位)
<br>フリー　130.73(3位)
<br>総合　197.82(4位)",https://shomaunobio.tumblr.com/tagged/JapanNationals2013,,,,
2013-2014,2013,11,22,,2013,11,24,,,全日本ジュニア選手権【2位】,"ショート　71.61(2位)
<br>フリー　134.49(3位)
<br>総合　206.10(2位)",https://shomaunobio.tumblr.com/tagged/ShomaJr2013,https://78.media.tumblr.com/73e9d691feb45983802fa7713ae4e423/tumblr_p7hkozH0yr1xq2gceo1_1280.jpg,,,
2013-2014,2013,12,21,,2013,12,22,,,全日本選手権【7位】,"ショート　72.15(6位)
<br>フリー　144.34(7位)
<br>総合　216.49(7位)
<br>　ジュニアから参戦の宇野昌磨が、高橋大輔・羽生結弦・町田樹・織田信成・小塚崇彦というメンバーで最終グループのフリーを迎えた。トリプルアクセルはまだ跳べていなかった。",https://shomaunobio.tumblr.com/tagged/JapanNationals2013,https://78.media.tumblr.com/c0a4b140ed9c21dcc119ad0e024b3b17/tumblr_p7iputEuku1xq2gceo1_1280.jpg,,,
2013-2014,2014,2,13,,2014,2,14,,,ソチ五輪,羽生結弦が日本人男子初の金メダリストとなる,,https://78.media.tumblr.com/6bfb430d9ec05460ed3cf09b9a5cd606/tumblr_p7vee5qFzj1xq2gceo1_1280.jpg,,,black
2013-2014,2014,3,13,,2014,3,15,,,世界ジュニア選手権【5位】,"ショート　70.67(3位)
<br>フリー　135.83(5位)
<br>総合　206.50(5位)",https://shomaunobio.tumblr.com/tagged/ShomaWorldJr2014,,,,
2013-2014,2014,3,29,,2014,3,30,,,ガルデナスプリングス杯【優勝】,"ショート　72.26(1位)
<br>フリー　145.51(1位)
<br>総合　217.77(優勝)",https://shomaunobio.tumblr.com/tagged/Shoma2014,https://78.media.tumblr.com/50c26122a6598e38da93247743486d0b/tumblr_p7irfwxQZe1xq2gceo1_1280.jpg,,,
2014-2015,2014,8,9,,2014,8,10,,,アジア杯【優勝】,"ショート　71.89(1位)
<br>フリー　151.26(1位)
<br>総合　223.15(優勝)",https://shomaunobio.tumblr.com/tagged/Shoma2014AOFST,https://78.media.tumblr.com/61ae63c9e77ad4b39acd835be50a9479/tumblr_p7lb6xPJL71xq2gceo1_500.png,,,
2014-2015,2014,9,10,,2014,9,14,,,ジュニアグランプリシリーズメ～テレ杯【2位】,"ショート　69.78(2位)
<br>フリー　150.21(2位)
<br>総合　219.99(2位)",https://shomaunobio.tumblr.com/tagged/ShomaJGP2014,,,,
2014-2015,2014,10,8,,2014,10,11,,,ジュニアグランプリシリーズクロアチア杯【優勝】,"ショート　74.82(1位)
<br>フリー　152.69(1位)
<br>総合　227.51(優勝)",,,,,
2014-2015,2014,11,22,,2014,11,24,,,全日本ジュニア選手権【優勝】,"ショート　82.72(1位)
<br>フリー　128.00(2位)
<br>総合　210.72(優勝)",https://shomaunobio.tumblr.com/tagged/ShomaJr2014,https://78.media.tumblr.com/3fc541ab8b5ca023ca89763e5c5869d4/tumblr_p7itnxJz8N1xq2gceo1_1280.jpg,,,
