Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
コグミ,2016,12,,,,,,,,コグミ　フルーツアソート発売,アップル、マスカット、グレープ、オレンジ,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304203533.jpg,,,
コグミ,2017,8,,,,,,,,コグミ　国産果汁発売,いちご、白桃、巨峰、メロン,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304203505.jpg,,,
コグミ,2017,11,,,,,,,,コグミ　厳選！新品種フルーツ発売,シャインマスカット、せとか、湘南ゴールド、ゆうべに苺,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304203515.jpg,,,
コグミ,2018,2,,,,,,,,コグミ　わくわくMIX発売,さくらんぼ、青梅、乳酸菌ドリンク、巨峰,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304203525.jpg,,,
コグミ,2018,8,,,,,,,,コグミ　国産果汁２発売,白桃、巨峰、キウイ、いよかん,https://www.foodtexture-life.com/kogummy-matome,,,,
コグミ,2018,4,,,,,,,,コグミ　ドリンクアソート発売,ソーダ、メロンソーダ、レモンスカッシュ、コーラ,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304172952.jpg,,,
コグミ,2019,2,,,,,,,,コグミ　乳酸菌ドリンクMIX発売,乳酸菌いちご、乳酸菌ブルーベリー、乳酸菌ドリンク、乳酸菌もも,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190304/20190304203451.jpg,,,
コグミ,2019,4,,,,,,,,コグミ　コグマアソート MIX発売,はちみつ白ぶどう、はちみつレモン、はちみつ洋梨、はちみつりんご,https://www.foodtexture-life.com/kogummy-matome,https://cdn-ak.f.st-hatena.com/images/fotolife/f/foodtexture-life/20190409/20190409131803.jpg,,,
