Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
組織,2019,3,27,,,,,,,FOLIO AM投資運用業ライセンス取得,,,,,,
できごと,2018,1,29,,,,,,,無人コンビニ600設置,,https://www.facebook.com/shinichiro.kai.3,,,,
できごと,2017,12,25,,,,,,,FOLIO Advent Calendar初完走,,https://www.wantedly.com/companies/folio/post_articles/103237,,,,
できごと,2018,7,,,,,,,,CEO Radio,,http://t-and-p.hatenablog.com/entry/ceo-radio,,,,
できごと,2018,12,6,,,,,,,Scramble! #2 Security,,https://folio.connpass.com/event/109213/,,,,
できごと,2019,8,14,,,,,,,Scramble! #3 Backend,,https://folio.connpass.com/event/138324/,,,,
できごと,2017,7,,,,,,,,CDOが吠えた夜「Designだ！！！！！！！！」,,https://careerhack.en-japan.com/report/detail/864,,,,
サービス,2019,2,26,,,,,,,ミニテーマ,,https://www.watch.impress.co.jp/docs/news/1171602.html,,,,
受賞歴,2016,11,,,,,,,,Forbes『世界を変える！スタートアップ100選』,,https://www.facebook.com/folio.sec/videos/1162455203843351/,,,,
組織,2017,4,4,,,,,,,第一種金商業/投資運用業登録完了,,https://note.com/folio_sec/n/n789991744ea9,,,,
できごと,2020,6,19,,,,,,,入金をマイページから分離,,https://folio-sec.com/deposit/online,,,,
